scene_stimulus,scene_label,scene_img,correct_key,thisN,thisTrialN,thisRepN,conditionFile,scene_image,scene_name,scene_present,spaceKey.keys,spaceKey.rt,spaceKey.duration,group,Image1,Image2,Image3,scene_name_showALL,key_p1_2.keys,key_p1_2.rt,key_p1_2.duration,scene_name_p2,key_part2.keys,key_part2.corr,key_part2.rt,key_part2.duration,qst_num,question,options,correct_answer,label_current,scene_left,scene_right,key_rate_2.keys,key_rate_2.corr,key_rate_2.rt,key_rate_2.duration,key_question_2.keys,key_question_2.corr,key_question_2.rt,key_question_2.duration,scene_label_loader.thisRepN,scene_label_loader.thisTrialN,scene_label_loader.thisN,scene_label_loader.thisIndex,groups_loop.thisRepN,groups_loop.thisTrialN,groups_loop.thisN,groups_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,groups_loop_p1_2.thisRepN,groups_loop_p1_2.thisTrialN,groups_loop_p1_2.thisN,groups_loop_p1_2.thisIndex,part2_loop.thisRepN,part2_loop.thisTrialN,part2_loop.thisN,part2_loop.thisIndex,p3_scene_loop.thisRepN,p3_scene_loop.thisTrialN,p3_scene_loop.thisN,p3_scene_loop.thisIndex,p3_vis_loop.thisRepN,p3_vis_loop.thisTrialN,p3_vis_loop.thisN,p3_vis_loop.thisIndex,skip_loop.thisRepN,skip_loop.thisTrialN,skip_loop.thisN,skip_loop.thisIndex,loop_msg.thisRepN,loop_msg.thisTrialN,loop_msg.thisN,loop_msg.thisIndex,thisRow.t,notes,instructions_overall.started,text_instructions.started,key_welcome.started,instructions_overall.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,scene_label_2.started,scene_label_2.stopped,p1_instruction.started,txt_insturctions_p1.started,key_instructions_p1.started,p1_instruction.stopped,key_instructions_p1.keys,key_instructions_p1.rt,key_instructions_p1.duration,p1.started,trial_image.started,scene_name_part1.started,text_scenename.started,txt_memorize.started,spaceKey.started,p1.stopped,trials_loop.spaceKey.keys,trials_loop.spaceKey.rt,trials_loop.spaceKey.duration,p1_2_instructions.started,text_p1_2_instructions.started,key_p1_2_instructions.started,p1_2_instructions.stopped,key_p1_2_instructions.keys,key_p1_2_instructions.rt,key_p1_2_instructions.duration,p1_2_showALL_2.started,image_left.started,image_center.started,image_right.started,key_p1_2.started,txt_scenename_showALL.started,p1_2_showALL_2.stopped,groups_loop_p1_2.key_p1_2.keys,groups_loop_p1_2.key_p1_2.rt,groups_loop_p1_2.key_p1_2.duration,p1_3_instructions_wide.started,text_instructions_p1_3.started,key_instructions_p1_3.started,p1_3_instructions_wide.stopped,key_instructions_p1_3.keys,key_instructions_p1_3.rt,key_instructions_p1_3.duration,p1_compare.started,img1.started,img2.started,img3.started,img4.started,label1.started,label2.started,label3.started,label4.started,key_p1_compare.started,p1_compare.stopped,key_p1_compare.keys,key_p1_compare.rt,key_p1_compare.duration,p1_3_instructions_close.started,text_instructions_p1.started,key_instructions_p1_4.started,p1_3_instructions_close.stopped,key_instructions_p1_4.keys,key_instructions_p1_4.rt,key_instructions_p1_4.duration,p1_compare_2.started,img1_2.started,img2_2.started,img3_2.started,img4_2.started,label1_2.started,label2_2.started,label3_2.started,label4_2.started,key_p1_compare_2.started,p1_compare_2.stopped,key_p1_compare_2.keys,key_p1_compare_2.rt,key_p1_compare_2.duration,p2_instructions.started,text_instructions_part2.started,key_resp.started,p2_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,p2.started,scene_part2.started,p2.stopped,part2_question.started,text_part2_question.started,key_part2.started,part2_question.stopped,part2_loop.key_part2.keys,part2_loop.key_part2.corr,part2_loop.key_part2.rt,part2_loop.key_part2.duration,part2_feedback.started,text_part2_feedback.started,text_part2_feedback.stopped,part2_feedback.stopped,part3_instructions_2.started,text_part3_instructions_2.started,key_part3_instructions_2.started,part3_instructions_2.stopped,key_part3_instructions_2.keys,key_part3_instructions_2.rt,key_part3_instructions_2.duration,p3_reset_vis_vars.started,p3_reset_vis_vars.stopped,p3_skip_answered_questions.started,p3_skip_answered_questions.stopped,p3_blank1000.started,text.started,text.stopped,p3_blank1000.stopped,p3_visualize.started,text_p3_visualize.started,textbox_scene_name_2.started,p3_visualize.stopped,p3_rate.started,text_rate_2.started,key_rate_2.started,p3_rate.stopped,p3_vis_loop.key_rate_2.keys,p3_vis_loop.key_rate_2.corr,p3_vis_loop.key_rate_2.rt,p3_vis_loop.key_rate_2.duration,p3_question.started,text_question_2.started,text_option_2.started,key_question_2.started,text_5.started,p3_question.stopped,p3_vis_loop.key_question_2.keys,p3_vis_loop.key_question_2.corr,p3_vis_loop.key_question_2.rt,p3_vis_loop.key_question_2.duration,text_p3_visualize.stopped,textbox_scene_name_2.stopped,p3_correct_msg.started,text_next_scene_2.started,text_next_scene_2.stopped,p3_correct_msg.stopped,p4_instructions.started,text_part4_instructions.started,key_part4_instructions.started,p4_instructions.stopped,key_part4_instructions.keys,key_part4_instructions.rt,key_part4_instructions.duration,enc_instruction_screen.started,text_enc_instruction.started,key_proceed.started,enc_instruction_screen.stopped,key_proceed.keys,key_proceed.rt,key_proceed.duration,enc_inst_2.started,text_relatedness_keys.started,key_proceed_2.started,enc_inst_2.stopped,key_proceed_2.keys,key_proceed_2.rt,key_proceed_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,3,How open did the underwater space feel?,"1. Wide and open with lots of clear space between features
2. Very crowded with dense coral structures everywhere
3. Narrow and enclosed with plants surrounding the view",1,Tulon,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.4350659999763593,None,1,1,2.369211290962994,None,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,3,,,,,,,,,118.93576512509026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.92890225001611,118.92928000004031,118.92930866708048,118.93576512509026,119.94009245908819,119.92768783401698,119.9293150419835,119.94009245908819,119.94009245908819,123.92670762503985,123.92674233403523,123.93052195908967,123.93052195908967,125.36764629208483,3,0,1.4350659999763593,None,125.38480150001124,125.39289445907343,125.39289445907343,0.01707495900336653,125.39289445907343,127.76136804209091,1,1,2.369211290962994,None,123.93052195908967,123.93052195908967,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,0,How did the ground look?,"1. Completely covered with rocks. 
2. Mostly sandy with some rocks and corals. 
3. Covered by seaweed and corals.",2,Tulon,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.5757240409730002,None,2,1,1.8497619170229882,None,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,0,,,,,,,,,127.88348979200236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.87585045897868,127.87627920904197,127.87630504206754,127.88348979200236,128.87853804207407,128.86640466703102,128.86742820905056,128.87853804207407,128.87853804207407,132.8660710840486,132.86611016700044,132.87652150006033,132.87652150006033,134.4614298340166,3,0,1.5757240409730002,None,134.4751031670021,134.48373304202687,134.48373304202687,0.013603915926069021,134.48373304202687,136.32786145899445,2,1,1.8497619170229882,None,132.87652150006033,132.87652150006033,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,1,How did the water look like?,"1. Clear blue water with bright sunlight streaming through.
2. Murky and greenish with low visibility.
3. Slightly cloudy with muted light and no strong sun rays",1,Tulon,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.5650517910253257,None,1,1,1.3288790830411017,None,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,1,,,,,,,,,136.44609900005162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.43947841704357,136.4398647500202,136.4398895840859,136.44609900005162,137.4458520420594,137.4338882920565,137.43492420902476,137.4458520420594,137.4458520420594,141.4323799170088,141.43241954199038,141.4431932090083,141.4431932090083,143.01177470898256,3,0,1.5650517910253257,None,143.02894458407536,143.0374706670409,143.0374706670409,0.01700166694354266,143.0374706670409,144.36081616708543,1,1,1.3288790830411017,None,141.4431932090083,141.4431932090083,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,0,0,0,144.37588820897508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.36746270908043,144.37588820897508,146.45549995906185,146.36069441703148,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,2,What atmospheric condition defined the scene?,"1. Foggy and misty
2. Bright sunlight
3. Partly cloudy",1,Negvi,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,1.3005312499590218,None,1,1,1.3689537080936134,None,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,2,,,,,,,,,146.45549995906185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.36429316701833,146.3644077089848,146.45208266703412,146.45214725006372,146.4521692090202,146.45549995906185,147.47550966707058,147.44379900000058,147.4684157089796,147.47550966707058,147.47550966707058,151.4597862920491,151.45982483401895,151.46336983400397,151.46336983400397,152.76710395899136,3,0,1.3005312499590218,None,152.77948820905294,152.78824979206547,152.78824979206547,0.012320375069975853,152.78824979206547,154.15053724998143,1,1,1.3689537080936134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,1,"Were there flowers in this jungle? If yes, which color?","1. Yes, purple
2. Yes, red
3. No",3,Negvi,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,1.3691735001048073,None,3,1,1.2610796249937266,None,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,154.24267583398614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.23511604208034,154.23553399997763,154.23555783403572,154.24267583398614,155.24009958398528,155.22710479202215,155.22893700003624,155.24009958398528,155.24009958398528,159.22644133400172,159.22647654206958,159.23005058406852,159.23005058406852,160.61146941699553,3,0,1.3691735001048073,None,160.6247099590255,160.63454574998468,160.63454574998468,0.013122708071023226,160.63454574998468,161.89441162499133,3,1,1.2610796249937266,None,159.23005058406852,159.23005058406852,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,0,What was the dominant ground texture throughout the scene?,"1. Green grass
2. Fallen leaves
3. Thick green moss
4. Shrubs and dirt",3,Negvi,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,4.971964042051695,None,3,1,1.625415000016801,None,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,0,,,,,,,,,161.97954133409075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.97400579205714,161.97432725003455,161.9743491250556,161.97954133409075,162.9928962920094,162.9655337500153,162.96653520897962,162.9928962920094,162.9928962920094,166.9763107090257,166.97635141701903,166.97992245899513,166.97992245899513,166.98008487501647,3,0,4.971964042051695,None,166.99023395904806,166.995245542028,166.995245542028,0.010095166973769665,166.995245542028,168.61702462506946,3,1,1.625415000016801,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,3,What type of vegetation was most visually prominent?,"1. Wide wing-like trees and green leaves
2.Tall trees with vines and moss
3. Bright tropical flowers and open palm trees",2,Negvi,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,1.0254086250206456,None,2,1,1.632255999953486,None,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,168.70562408398837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.699871250079,168.7001911670668,168.70021358400118,168.70562408398837,169.70604908408131,169.69359291705769,169.69486920908093,169.70604908408131,169.70604908408131,173.6929593340028,173.692992708995,173.69656750001013,173.69656750001013,174.72830191708636,3,0,1.0254086250206456,None,174.74399879202247,174.7526568340836,174.7526568340836,0.015546708018518984,174.7526568340836,176.38344770902768,2,1,1.632255999953486,None,173.69656750001013,173.69656750001013,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,0,0,0,176.39700704207644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.38996983401012,176.39700704207644,178.595342750079,178.38254870905075,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,2,How did the tree trunks look like?,"1. Wide and Wing-like 
2. Mossy and thin
3. Dark and charred-looking",1,Somar,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,3,0,1.5632275419775397,None,1,1,1.9047897499985993,None,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,2,,,,,,,,,178.595342750079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.38467845902778,178.38478341698647,178.5904256249778,178.59050825005397,178.59053404198494,178.595342750079,179.61108641698956,179.5826092089992,179.60348304198124,179.61108641698956,179.61108641698956,183.59282445907593,183.59286441700533,183.59641337499488,183.59641337499488,185.16160204203334,3,0,1.5632275419775397,None,185.1753364590695,185.18443445907906,185.18443445907906,0.01355391601100564,185.18443445907906,187.08408333407715,1,1,1.9047897499985993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,1,Was the ground green or brown? Was it grassy or covered in leaves?,"1. Green and Grassy
2. Brown and Leaves
3. Mossy",2,Somar,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,3,0,0.8969993749633431,None,2,1,1.7415444999933243,None,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,1,1,1,,,,,,,,,187.29638687497936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.28965487505775,187.29007816698868,187.29010391701013,187.29638687497936,188.29530524997972,188.28231208398938,188.28353545907885,188.29530524997972,188.29530524997972,192.28209412505385,192.28212850005366,192.2926692920737,192.2926692920737,193.1955294170184,3,0,0.8969993749633431,None,193.20965462503955,193.21846212504897,193.21846212504897,0.014018624904565513,193.21846212504897,194.96100920904428,2,1,1.7415444999933243,None,192.2926692920737,192.2926692920737,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,0,"Were there flowers in this jungle? If so, what color were they?","1. Yes, Red and yellow
2. Yes, Purple and orange
3. No, there weren't any flowers",1,Somar,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,3,0,2.1864493750035763,None,1,1,1.6112294159829617,None,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,2,2,0,,,,,,,,,195.16778075008187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.1609855000861,195.16138054197654,195.1614051250508,195.16778075008187,196.17254658404272,196.16008599998895,196.16188941698056,196.17254658404272,196.17254658404272,200.15940087498166,200.15943474997766,200.16297266702168,200.16297266702168,202.36184562498238,3,0,2.1864493750035763,None,202.3768043750897,202.3856038750382,202.3856038750382,0.01483508397359401,202.3856038750382,203.99420520907734,1,1,1.6112294159829617,None,200.16297266702168,200.16297266702168,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,3,How does the lighting looks like in this jungle?,"1. Sun is shining brightly through the foliage, the air is clear. 
2. The sun does not penetrate the mist and thick foliage.
3. The lighting is dim and green-tinted, with shadows but no visible sunbeams.",1,Somar,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,3,0,1.9219153330195695,None,1,1,1.7381237080553547,None,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,3,3,3,,,,,,,,,204.20260541699827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.19562312506605,204.19602520903572,204.19604812504258,204.20260541699827,205.20537445903756,205.19322045904119,205.19452783407178,205.20537445903756,205.20537445903756,209.1927552500274,209.1927887920756,209.19645529205445,209.19645529205445,211.12997858400922,3,0,1.9219153330195695,None,211.16661595902406,211.18292950000614,211.18292950000614,0.0363078749505803,211.18292950000614,212.9108319170773,1,1,1.7381237080553547,None,209.19645529205445,209.19645529205445,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.93426345905755,212.94252070900984,213.90925929206423,215.59384516708087,space,1.6766714999685064,None,,,,,,,,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.59398854197934,215.60490291705355,218.58291654207278,219.57941937504802,space,0.9888443750096485,None,,,,,,,,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.59403979207855,219.60374808404595,222.57603754207958,224.37786670902278,space,1.7906329159159213,None,510,001,2026-03-30_18h40.24.046,TEST_training_task,,2025.2.4,None,2026-03-30 18h40.24.973538 +0200,
